post_link,post_copy,post_date,likes,comments,shares,has_media,media_type,media_url
https://www.linkedin.com/feed/update/urn:li:activity:7271539039671877634/,"The recent debate on my healthcare post stating universal healthcare is not the dystopian answer we need. Let me be clear, my skepticism about universal healthcare isn't rooted in opposition to access, but in the track record of policy implementation. Take the ACA's results since 2010: -Family premiums rose 74% (22% after inflation adjustment) -Many lost existing plans despite contrary promises -Independent practices consolidated, reducing competition -Drug prices doubled while congressional stockholders profited With Medicare facing insolvency by 2031 and current programs struggling with transparency and fiscal responsibility, why trust the same system with universal healthcare? Meanwhile, private insurers have overstepped their role. Instead of focusing on risk management and policyholder protection, they're dictating care, creating narrow networks, and implementing arbitrary claim denials. Real reform needs to prioritize patient care and transparency – both in government programs and private insurance. Until then, I remain skeptical of expanding a system that's already showing serious cracks. hashtag # HealthcareReform hashtag # HealthPolicy hashtag # Healthcare",10mo,4,0,0,No,,
https://www.linkedin.com/feed/update/urn:li:activity:7271358972824018944/,"Sometimes the most meaningful business ventures are born from personal experience. Today was one of those perfect entrepreneurial days that reminded me why I started this journey. Under the warmth of the sun, beside a crackling fire pit, with soft music playing and plenty of water at hand, I found myself in an unexpected state of flow. What began as a writing session transformed into completing a 25-page ebook - Phase One of my startup mission: Creating a comprehensive guide for families navigating post-hospital care for their loved ones. I didn't plan to complete it in one day, but I've discovered something powerful: when passion aligns with purpose, everything flows naturally. That's not to say it wasn't challenging - building a business never is. But today, each word written was a small step toward launching something bigger than myself. My son sat with me through it all, offering feedback and the occasional Kleenex - because yes, writing this while processing my grief for my grandfather isn't easy. But it's becoming part of my healing journey, transforming pain into purpose. They say everyone's entrepreneurial path is different. Today, mine looked like sunshine, tears, determination, and progress - and it felt perfectly right. This guide will be free, available to members, created with love and dedicated to my grandfather's memory. Here's to weekend work sessions that don't feel like work at all, because they're fueled by purpose. 🌟 hashtag # Entrepreneurship hashtag # StartupLife hashtag # PersonalGrowth hashtag # Healthcare hashtag # GivingBack hashtag # Purpose hashtag # WorkingWeekend hashtag # StartupFounder",10mo,33,1,0,Yes,image,https://media.licdn.com/dms/image/v2/D4E22AQFTHcuGX-v3RA/feedshare-shrink_800/feedshare-shrink_800/0/1733627065962?e=1762992000&v=beta&t=nQqPGE6iufJhwhESJExDeZl6dQ-Jcf50ZR7_eFx2ZGQ
https://www.linkedin.com/feed/update/urn:li:activity:7270972568025628672/,"After the events of this week, I’m seeing an overwhelming amount of uneducated posts advocating for universal healthcare in the US 🇺🇸 Lets talk about why this is not the silver bullet many think it is for the US. Here's what proponents don't address: The US isn't built for it – literally. Our cities are designed around cars, not walking. Our food deserts make healthy living expensive. Our work culture keeps us desk-bound. And our pharmaceutical industry? That's a whole other conversation. We're not Denmark (5.8M people) or Norway (5.4M). We're 330M people across 50 states with vastly different needs. One-size-fits-all healthcare is like trying to use the same housing policy for Manhattan and Montana. And let's be honest – who's ready for: • 18-24 month specialist wait times • Significant tax increases • Complete disruption of 1/5 of our economy • Federal management of our most personal decisions (they have done a swell job managing the budget for social security, Medicare and our defense spending 🤡) The solution isn't copying other countries' systems. It's fixing our unique challenges: - food access - preventive care - price transparency - PHARMA reform Real change starts with acknowledging our reality, not chasing utopian ideals that work elsewhere. hashtag # healthcare hashtag # policy hashtag # economy hashtag # reform hashtag # leadership",10mo,76,86,1,No,,
https://www.linkedin.com/feed/update/urn:li:activity:7270845484817117184/,"I’m a firm believer in putting your dreams out into the universe. Manifesting them if you will. As we end 2024, which candidly was one of the most difficult years of my life (personally, not professionally), I want to set my intentions well before Jan 1. 1. Double my income next year (remember I have a goal of hitting 1m by the time I’m 40… only two years left 🫠) and I’m pretty dang close! 2. Get into a solid health and wellness routine - not for the intent of weight loss or vanity. I want to be healthy inside and out so I can live a long life and be active with my son as he grows older. 3. Launch Bridges Care Navigation - This will be D2C and built for care takers by care takers. I am creating an ecosystem that will help people with aging parents and loved ones navigate care outside the four walls of a hospital (including home health, post acute and hospice). 4. Relaunch Because Healthcare is Personal The Podcast 🎧🔥❤️ (Call for speakers coming next week) 5. Start laying the groundwork to run for office in 2028. This has always been a dream of mine since I was a child. I have a strong team already forming behind me so when I do make the next step, I can hit the ground running. 🇺🇸 What are you manifesting for 2025 and beyond?",10mo,9,1,0,No,,
https://www.linkedin.com/feed/update/urn:li:activity:7270473454116655106/,"Imagine this: Your provider has meticulously documented your medical necessity for a prescribed medication. They’ve jumped through the hoops, spent precious time submitting a prior authorization (PA), and still—it’s denied. The insurance company, not a doctor, decides your health doesn’t warrant the treatment. Now, it’s not just medications. Insurance companies are increasingly inserting themselves into clinical decisions they are unqualified to make. Take, for example, the recent uproar over new anesthesia time limits set by Anthem Blue Cross and Blue Shield Providers are sounding the alarm, because these arbitrary limits prioritize cost savings over patient safety. When I had my hysterectomy last year, my anesthesia alone was billed at $39,798? I had complications once they got in there, so was under for almost an hour longer than anticipated. So, Anthem expects me to pick up that bill now? Why are non-clinicians deciding how much anesthesia a patient needs? This trend is alarming. It erodes trust, delays care, and forces providers to fight for their patients instead of focusing on treatment. It begs the question: When did insurers become the gatekeepers of care, overriding the judgment of licensed providers who know us best? We need more transparency, advocacy, and accountability. The insurance tail shouldn’t wag the healthcare dog. I am all for identifying and mitigating waste, fraud and abuse but I am having a hard time wrapping my head around why a surgeon or anesthesiologists would intentionally keep a patient under longer than they have too - unless it was medically necessary. Better yet, this is the sword Anthem wants to fall on?",10mo,2,2,0,No,,
https://www.linkedin.com/feed/update/urn:li:activity:7270247919121743872/,"Old-school marketing (that I get asked to execute on daily by many of my clients - and I decline every single time): - Spam prospects with desperate cold outreach - Hide behind their company page, too scared to build personal brands - Guard their ""secret sauce"" like they invented marketing Modern marketing strategies that actually win: - Drop knowledge bombs that make prospects stop scrolling - Show up daily on LinkedIn where the real conversations happen - Partner with fractional SMEs because they know their true value and can accelerate your growth objectives faster, (not cheaper) but oftentimes smarter Think about it: When was the last time you bought from someone's cold pitch vs. someone whose content made you think ""damn, they get it""? Build authority through expertise. The best clients will find you - and they'll already know your worth.",10mo,15,2,0,No,,
https://www.linkedin.com/feed/update/urn:li:activity:7270105707608207363/,This is incredibly sad and could of been prevented. So many questions and I hope they catch the guy - where was his security detail?,10mo,2,0,0,No,,
https://www.linkedin.com/feed/update/urn:li:activity:7267739344096878593/,"On the eve of Thanksgiving, I find myself reflecting on a year filled with challenges, loss, and some hard truths about the state of healthcare. I’ve spent the last year navigating personal health struggles and the heartbreaking loss of my grandfather, which forced me to confront just how broken our post-acute care system is. It left me cynical—not just about the healthcare system, but about my own career. For a long time, I felt like I was losing purpose and hope, questioning whether meaningful change was even possible. But this week, I had two client calls with health tech companies outside the U.S. that completely shifted my perspective. These companies are working on innovative solutions that have proven better outcomes, disease prevention, and lower costs for populations often trapped in cycles of chronic disease - are possible if they have the right strategy to deploy. For the first time in a long time, I feel hopeful—not just for the future of healthcare, but for my role in driving change. These conversations reminded me that with the right combination of fresh ideas, advanced technology, compassionate leadership, and smarter policy, we can rebuild a healthcare system that prioritizes patients and providers over profit. Today, I’m thankful for the resilience to keep pushing forward, for the chance to collaborate with people who believe in a brighter future, and for the renewed sense of purpose I’ve found in my work. Here’s to hope, progress, and the chance to make a difference. hashtag # thanksgiving hashtag # hope hashtag # healthcare hashtag # hope hashtag # healthcarepolicy",10mo,9,0,0,Yes,image,https://media.licdn.com/dms/image/v2/D4E22AQGk16uUp3D-cA/feedshare-shrink_800/feedshare-shrink_800/0/1732764086225?e=1762992000&v=beta&t=49vbxkkdZsgCtO7GGcSkPY7bfrSce0SdOn8EaQOjFz4
https://www.linkedin.com/feed/update/urn:li:activity:7265185719587942400/,Did you know the United States and New Zealand are the only two countries in the world that allow direct-to-consumer (DTC) pharmaceutical advertising? 🧐,11mo,8,5,0,No,,
https://www.linkedin.com/feed/update/urn:li:activity:7263391785572261888/,"Hey Netflix , how is that “org restructure” going for you tonight? 🤡",11mo,6,3,0,No,,
https://www.linkedin.com/feed/update/urn:li:activity:7263258816979382272/,"14 Years of ACA: Are We Better Off? In 2010, we were promised a healthcare revolution with the Affordable Care Act (ACA)—a system that would reduce costs, improve outcomes, and serve all Americans equitably. Fourteen years later, the data tells a different story. ➡️ Healthcare spending remains as concentrated as ever. In 2010, the top 5% of healthcare spenders accounted for 50% of total spending. In 2023, that figure hasn’t budged. Meanwhile, the bottom 50% of Americans—those least able to afford care—still account for less than 3% of the total spend. ➡️ The cycle of sickness and profit continues. Our system is in purgatory: ❌ We feed people foods that make them sick—even those who “eat healthy” under outdated guidelines like the food pyramid. ❌ We treat symptoms with medications that often come with devastating side effects, many of which aren’t covered by insurance. ❌ We fail to prioritize primary care, reducing their Medicare payment per relative value unit, decreasing by 2.83% from 2024 to 2025, the frontline of preventative medicine, where investment could save lives. ➡️ Corruption runs deep. ❌ The ties between Big Food, Big Pharma, government, for-profit, and academic health systems are choking our nation’s health. The outcomes speak for themselves: we’re spending more than ever, but we’re not getting healthier. To the skeptics of change: you’ve had 14 years. With the recent appointment of RFK Jr., critics will undoubtedly push back. But ask yourself—what solutions have been delivered? What progress has been made? Our system is broken, and the old approach is failing. Why not try something new? It’s time to rethink healthcare from the ground up. Focus on prevention, not just treatment. Address the root causes of illness, not just the symptoms. Invest in our people, not just the corporations profiting from their suffering and technology that nobody is adopting. We have the data. We see the failures. Now we need the courage to change. What will it take for us to demand a system that works for the people—not against them? hashtag # patientadvocacy hashtag # HHS hashtag # healthcare hashtag # healthycare hashtag # prevention hashtag # chronicdisease",11mo,3,12,0,Yes,image,https://media.licdn.com/dms/image/v2/D4E22AQGWWzNa2KoqZg/feedshare-shrink_800/feedshare-shrink_800/0/1731695844808?e=1762992000&v=beta&t=y4qKfMuAZyt81jArtYViXymaTTzPeP_rClQw0vQyVk8
https://www.linkedin.com/feed/update/urn:li:activity:7262900012764868608/,"MEDDPICC—every sales leader’s favorite methodology. Just like a roadmap is a car, right? For those still mixing things up: MEDDPICC is a qualification framework, not a full-blown sales methodology. But hey, who needs distinctions when acronyms sound this cool? Next time you’re building a sales process, remember: you need more than a checklist to actually close deals. Because without the right strategy, MEDDPICC just spells out ‘I’ll be pushing deals to next quarter.’ 😂😂😂 hashtag # sales hashtag # salesleadership hashtag # salesmethodology ”",11mo,5,0,0,No,,
https://www.linkedin.com/feed/update/urn:li:activity:7262685980648787970/,"Domain? Secured. Brain? Working overtime. Landing page? Teaser dropping soon (keep those eyes peeled). 😉 For those wondering, “What’s Brett up to now?” Here's what I know: When your family needs post-acute care, you need a real human in your corner. Not AI. Not a chatbot. Not another app to figure out. I’m on a mission to rewrite the playbook for families and caregivers diving into the post-acute care world. After 16+ years in healthcare - navigating a few personal health challenges of my own along with the traumatic experience of losing my grandfather in a rehab facility on Oct 31, 2024 - I knew it was time to dig in my heels to make my mark on healthcare - as a patient advocate, not a vendor. Because as Neal Patterson always said…. “healthcare is too personal to stay the same.” Stay tuned... what's coming will change how we think about family healthcare support.",11mo,27,2,0,No,,
https://www.linkedin.com/feed/update/urn:li:activity:7262521199522463745/,"As I pour my heart and soul into building a new business in the post-acute space while walking hand in hand with my clients as their Swiss army knife for growth, I’m constantly reminded of why I chose the 1099 path. Seeing more layoffs ripple through healthcare, I feel validated in prioritizing my family and health while still pursuing my passions and making an impact where it counts. Don’t marry yourself to a company. Titles, paychecks, and ""mission statements"" are often just part of the corporate façade. The truth is, to them, you’re a number—replaceable and, despite your tenure, forgettable. What the last year has taught me, even though it was a difficult lesson to be reminded of - At the end of your life, it won't matter how much money you made, what your title was, or how many awards you have on your mantle — The only thing that matters is the ones you love and are with you through the good, bad, ugly, sickness, and health. As we enter a new chapter of corporate culture in 2025, I would push my W-2 colleagues to leave behind companies that: ➡️ Require Mandatory Office Attendance: Let’s honor flexibility and autonomy. ➡️ Excessive Interview Rounds: Respect candidates’ time with efficient processes. ➡️ Insensitive Layoff Notices: Empathy should be at the heart of communication. ➡️ Promotion Freezes ‘Due to Budget’: Invest in the growth people deserve. ➡️ Unnecessary Meetings: Streamline communication to save everyone’s time. ➡️ Strict Business Attire for Remote Roles: Focus on contribution, not clothing. ➡️ Pay Disparities for Experienced Hires: Compensate fairly for expertise. (I am looking at you to founders and startups looking to hire CROs and CGOs with a $150k base and must be located in SF or NYC). ➡️ Entry-Level Experience Requirements: Give newcomers a real shot. We all have to start somewhere. ➡️ Hidden Salary Ranges: Be upfront to attract the right talent. Let’s shift corporate culture toward empathy, transparency, and genuine connection. Cheers to building something that lasts—and doing it with the right priorities. (And for those that are now back on the job market, I'm happy to help with your resume and introductions where I can be helpful!) hashtag # CorporateCulture hashtag # entreprenuer hashtag # FamilyFirst hashtag # layoff hashtag # consultant",11mo,31,0,0,No,,
https://www.linkedin.com/feed/update/urn:li:activity:7262262668714033152/,"Helping a loved one find the right care outside of a hospital shouldn’t feel like wandering through a maze…. Without a compass. I’m creating something new—a space designed to simplify post-acute care, making it easier for millennials, Gen X, and Gen Z to support parents and grandparents through each choice, question, and step. Imagine a community where you don’t have to go it alone, where expert advice, resources, and support are always within reach. This isn’t just another resource; it’s a toolkit for true advocacy and meaningful support. More to come soon—stay tuned as we redefine what it means to be there for those who raised us. hashtag # Caregiving hashtag # Healthcare hashtag # Community hashtag # patientadvocate",11mo,12,2,0,No,,
https://www.linkedin.com/feed/update/urn:li:activity:7261726280092413955/,"Today, I reflect on the incredible sacrifices our veterans have made to uphold our nation’s values and freedoms. My grandfather, Jack “Pappy” Bridges, Retired Air Force Major, who served from 1945 to 1986, instilled in me a deep commitment to upholding the Constitution and understanding the importance of patriotism. Having held the flag on the field sprawled across the field at Arrowhead Stadium during the national anthem with dozens of flyovers from touring Lackland Air Force Base (where he finished basic training) to Whiteman Air Force Base (where he served in the reserves)—has been a powerful, full-circle journey. He often reminded me of the courage of those who “mutually pledged their lives, fortunes, and sacred honor” to declare independence and create a new nation. Today, I proudly stand with my hand over my heart, watching my son’s school honor veterans from all branches and remember those who are no longer with us. There is no greater honor than to stand tall in red, white, and blue, grateful for the legacy they’ve left us. To all who have served: thank you. 🇺🇸 hashtag # VeteransDay hashtag # HonorOurHeroes",11mo,14,0,0,Yes,image,https://media.licdn.com/dms/image/v2/D4E22AQGfbP0voa0BHg/feedshare-shrink_800/feedshare-shrink_800/0/1731330459188?e=1762992000&v=beta&t=HjnBXAbEOsqSxiQBHaf01QU9GLlratQfY7LTvM36mBQ
https://www.linkedin.com/feed/update/urn:li:activity:7261409249451196416/,"Imagine this: the average cost for a one-month stay in a skilled nursing facility is now $8,000 - $10,000. Yes, that’s for just one month of care. Medicare may cover short-term stays under specific conditions, but long-term costs often fall to personal funds or Medicaid if eligible. Now consider that many Americans need this level of care for months, if not years, due to chronic conditions, age-related decline, or unexpected accidents. How are American families expected to shoulder this burden? With Social Security set to be insolvent by 2035 and Medicare facing the same fate by 2036, the safety net so many people depend on will likely be a shadow of what it once was. Families are left to choose between bankrupting themselves or sacrificing the quality of care for their loved ones. We need to ask ourselves, how did it come to this, and what can we do to fix it? The conversation needs to shift from treating these costs as ‘just the way it is’ to demanding real solutions for sustainable elder care in America. Is it time to rethink our priorities?",11mo,13,17,0,No,,
https://www.linkedin.com/feed/update/urn:li:activity:7261040463644692480/,"🚨This might be a hot take for a Saturday morning but it’s been bothering me as I research acquired or failed startups that tried to impact either care coordination or anything relating to the post-acute healthcare ecosystem…. I think we’ll come to view the last few decades in health tech as a missed opportunity. Why? Because the venture capital world’s rapid-fire expectations for growth doesn’t align with the long, complex timelines required for meaningful progress in healthcare. In the rush to capture market share, we saw an explosion of health tech startups, but at what cost? Instead of solving the industry’s most pressing issues, the influx of well-funded companies often cluttered the landscape with more intricate workflows, fragmented credentialing processes, and very few universally applied standards of care. For years, it felt like a gold rush—a mad dash to build the “next big thing” and secure the next funding round. But in that sprint for financial gain, we’ve lost sight of the end user: patients and practitioners who need reliable, integrated solutions. The health tech sector isn’t like other tech industries; growth here isn’t just about speed or scale—it’s about sustained, measurable improvements in patient outcomes and workflow efficiencies for healthcare providers. So where does this leave us now? Saddled with disconnected tools and an industry overwhelmed by a flood of shiny solutions, all vying for a slice of the same pie. And sadly, too many promising ideas fell by the wayside, not because they weren’t valuable, but because they couldn’t fit the “grow fast or die” mantra. The question is: Will we take this lesson forward? Or will the pursuit of quick returns continue to stifle true innovation in healthcare for decades to come?",11mo,17,5,0,No,,
https://www.linkedin.com/feed/update/urn:li:activity:7260691804096708608/,"Sometimes humans are more hateful that I could ever imagine. I made a post last night about wanting to build an educational program teaching healthcare novices (care takers or people with aging parents) how to navigate healthcare outside the hospital in the unforeseen possibility that they have a loved one that needs post acute care (home health, rehab, skilled nursing, hospice, LTC, etc). I’m incredibly passionate about making healthcare better - for all - and have been able to use my grief towards something positive. A woman (I took screen shots because let’s be honest the internet is permanent) took it upon herself to comment that what I was describing was an isolated incident and that I was projecting a problem onto LinkedIn that didn’t exist in this country 😳 It would be petty of me to tag her and post those screen shots even though she has deleted them and blocked me…. But if you are holding that much hate in your heart right now and then projecting that hate on someone like myself that is grieving the loss of a loved one and trying to hold myself together and use my 16+ years in healthcare to make a positive change? Get off the internet, plant your bare feet on grass and get some Vitamin D please. Hate is not welcome on my timeline or posts ❤️✌🏼",11mo,46,13,0,No,,
https://www.linkedin.com/feed/update/urn:li:activity:7260418804768194561/,"After spending most of my career in healthcare, I thought I was prepared to help as the designated “family administrator” navigating my grandfathers care from inpatient to a post acute facility - even if it was from out of state. I was ashamed to uncover an entirely new side of healthcare that is far more broken and more importantly inaccessible to majority of the people that need it most. Last week, knowing my grandfathers time was quickly coming to an end, I felt desperate to find a facility that could give us more time, ensure we had a more holistic care team and give him around the clock comfort meds if needed as his body started to shut down. I have taken some time to reflect, grieve, and decompress from an incredibly challenging and emotional roller coaster - and now it’s time to turn that grief into action. It’s still in its infancy stages, but for anyone that is not in healthcare - what I am building is meant for you. Someday, you will have a parent that needs assistance to navigate the post acute world. Someday, you may have a friend or loved one that needs to be in a rehab facility, skilled nursing or long term care - and you shouldn’t haven’t to start at square one and navigate it alone. In the next month I will be releasing a guide and additional educational materials for my healthcare novices to learn more about: “what is post-acute?” “What does my insurance cover?” “How much does it cost for facilities that don’t accept Medicare or tricare?” “What are the staffing ratios at these facilities?” “How do I know my loved one is being transferred to the right level of care?” “What options are there for veterans specifically” Did you know on average, high quality, skilled nursing facilities don’t accept traditional Medicare? Did you know one month stay in a high quality SNF in the Midwest is anywhere between $9k-$12k per month (not including clinical services or medication)? I’m unpacking all of it. I don’t just want to have patient advocate on my tagline… I want to be an advocate for care takers, patients and even providers that struggle to grapple with the fractured system they so compassionately live and breathe every single day. When you have a loved one that needs post acute care or even hospice, I want you to be able to spend time with them - not on the phone for hours or even days, with nowhere to turn for answers. More to come but I feel my purpose in healthcare is just beginning…. Thank you Pappy for teaching me to get back up and keep going ❤️",11mo,73,8,0,Yes,image,https://media.licdn.com/dms/image/v2/D4E22AQG4WQscCuWm-A/feedshare-shrink_800/feedshare-shrink_800/0/1731018732441?e=1762992000&v=beta&t=sUf92m6bL9QpAZANbGY268kEzJsj4ciV6O0wdxDd68o
https://www.linkedin.com/feed/update/urn:li:activity:7260278927196057601/,"Do you think your startup has it all figured out because you managed to raise capital? THINK AGAIN. I’ve yet to meet a startup Founder whose Day 1 assumptions post-raise remained perfectly true with real buyers. It’s normal—expected, even—to be off base initially. But what really matters is how quickly you learn from every rejection and pivot toward what resonates. Achieving product/market fit is more than hitting a target; it’s about refining your aim repeatedly. While founders bring invaluable vision, bringing in experts who’ve actually walked the walk—who’ve sold into this market and know its nuances—accelerates this process. Their firsthand insights help you bypass the guesswork and navigate complexities, making each iteration sharper and each pivot more impactful.",11mo,3,0,0,No,,
https://www.linkedin.com/feed/update/urn:li:activity:7259571735241322496/,"Bet you can’t guess who or what we voted for 🙃 But we got it done…. And we’re honored to be a part of the process. Couples that vote together and are aligned on candidates and policies, don’t have to worry about cancelling each other out. I love that for us. Much love to all and May the odds be ever in your favor ✌🏼",11mo,27,0,0,Yes,image,https://media.licdn.com/dms/image/v2/D4E22AQEY8TkFPE3FZg/feedshare-shrink_800/feedshare-shrink_800/0/1730816776200?e=1762992000&v=beta&t=kp6udGytcyGQs0Hwi6cjo1yKnctiau_OI6uCc0WzsqA
https://www.linkedin.com/feed/update/urn:li:activity:7259406484097134594/,"VP of sales role asking 7+ years of experience in a niche market such as healthcare tech with proven track record and rolodex of CxO level contacts. Total comp of $100-125k 🤡 (that’s base + commission) Carrying a bag of $3m with no proven GTM fit. If you are a founder, don’t ask me for a referral for this job. I will say no - You are not ready for a full time sales hire 10/10 times.",11mo,103,15,0,No,,
https://www.linkedin.com/feed/update/urn:li:activity:7259240782346252289/,"Thank you so much to the outpouring of texts, calls and DMs regarding the departure of my grandfather from this Earth. Pappy was the rarest of human beings and this was a moment I had dread for most of my life.... However, writing his obituary over the weekend was both healing and incredibly difficult but I was honored to do it - nonetheless. If you feel inclined, we have set up two opportunities to donate in his name to Wayside Waifs for his love of animals and Wounded Warrior Project in honor of his life-long service to his country as a Retired Air Force Major (Fighter Pilot). I am so proud to be his legacy and honored to have known and loved him. https://lnkd.in/eXbj7P6U",11mo,8,0,0,No,,
https://www.linkedin.com/feed/update/urn:li:activity:7258119235103514624/,"Last night, at 5:35pm, my Pappy, Retired Air Force Major Jack Bridges, passed away peacefully, under the assistance of hospice care. The last 48 hours have been extremely difficult to navigate and exposed so many post acute healthcare issues that need to be exposed and fixed. I’ll share more about this when I’m ready and have had time to reflect and properly grieve. Right now, I’m just trying to collect myself and find comfort knowing he is rejoined with his wife of 69 years. This man was my after school care taker from kindergarten until I could drive. I lived with him and my grandmother after college until I could get on my feet in 2008, he was my world until I built my own family. He went to every dance competition, came to every orchestra concert, hosted my childhood sleepovers, took my friends to haunted houses and more importantly was always available to help me regardless of the hour up until he took his last breath. Walking behind him last night as the staff stood in the hallways out of respect, his “final honor walk” will be something I never forget. 🇺🇸 I was and am so proud to be his granddaughter. He was one of the remaining few of “The Great Generation.” I’ll be seeing you, Pappy. 💔",11mo,143,38,0,Yes,video,blob:https://www.linkedin.com/73603c67-6a3a-4f26-b341-9777e02842c1
https://www.linkedin.com/feed/update/urn:li:activity:7257451219818790913/,"The United States is 4% of the worlds population and produces 70% of big pharma profits. We also rank 60th in global life expectancy. Healthcare Spending per Capita in the US Around $12,000 per year Percentage of GDP in the US: Approximately 17-18% of GDP goes to healthcare, the highest among developed countries. Help me to understand how people don’t see what the problem is here. It is not for lack of trying It is not due to a lack of experienced, passionate and educated providers Access is better than ever with the explosion of virtual care models No incentivized focus on preventative care. Our food is crap. FDA is bought and paid for. DC is ran by pharma to keep us sick so we pay for their meds. Make America Healthy Again ❤️",11mo,15,1,0,No,,
https://www.linkedin.com/feed/update/urn:li:activity:7257423902300155905/,"Referral for my grandfather to be transferred from rehab to a hospice/SNF facility (our first choice) was declined because of “patient exhibits agitation and behavior issues.” Let me paint the picture for you. My 99yo grandfather, stage 4 CHF, survived Covid hospitalization TWICE, end stage kidney failure, lost his wife of 69 years a few years back and my aunt has been his full time in home care taker ever since. He fell and broke a few ribs and has been in a rehab facility quickly declining. My aunt got sick (stomach flu) and was absent from his bedside for two nights. He woke up delirious, by himself, upset and said the following: “I’m an Air Force major. Have you been assigned to me?” “Where am I? Where is Johnny Anne (his wife who passed away 7 years ago)” He then proceeds to get up even though he’s a fall risk to use the restroom but is reatrained until another CNA can come help I have the copy of the referral record with 35 pages of notes, none of them indicating agitation or behavior issues outside of being delirious in the middle of the night. That’s it - that’s the “agitation and behavior issues” that got him declined at one of the nicest and most expensive SNF facilities in Kansas City, NOTTINGHAM HEALTH & REHABILITATION which would of been roughly $12k a month (not including clinical care) - AND NOT COVERED BY MEDICARE SO 100% OUT OF POCKET FOR US. No problem, here’s my AmEx. I’ll figure it out later. If I can’t give him this for all he has given me, I have failed. I’ll figure out the repercussions of the cost later. But that doesn’t matter - still declined. This journey is honestly beyond infuriating. I’m ashamed to claim myself as a “patient advocate” and this is how poor the system is. Working around the clock now on advocating him to get into a new facility with a private hospice team surrounding him so we can give him a comfortable, peaceful and loving transition into the next chapter.",11mo,37,12,0,Yes,image,https://media.licdn.com/dms/image/v2/D4E22AQFeMlVj4TEGXg/feedshare-shrink_800/feedshare-shrink_800/0/1730304693915?e=1762992000&v=beta&t=s_0kqzAdEFdYcUFD4fKHyD8cQCcOkDsrBzYjfU7XFnY
https://www.linkedin.com/feed/update/urn:li:activity:7257350568598212608/,"8 Brutal Truths About Health Tech That Might Make Founders Sweat 👇 1️⃣ If a hospital charges you to conduct a clinical study but doesn’t sign a commercial contract (purchase) your product afterward (even with “great results”)… that’s a clear sign of weak product-market fit. The market speaks with its budget, not just feedback. 2️⃣ Flashy tech and well-known VC backers might get you in the door. Clinical expertise, practical impact and RELATIONSHIPS seal real partnerships. 3️⃣ Procurement isn’t the gatekeeping monster some make it out to be. If your product is a true “must-have,” procurement hurdles can disappear; if it’s a “nice-to-have,” expect them to multiply. 4️⃣ Health systems aren’t anti-innovation; they’re just smart about ROI. If adoption is slow, the value might not be strong enough—or it’s not solving a big enough problem for them. 5️⃣ Shiny tech without embedded clinical workflows is a recipe for failure. All the bells and whistles won’t help if they don’t improve care delivery or outcomes. 6️⃣ There’s no “fast track” to a signed contract. No board connection or single internal champion can magically turn your product into an instant buy. Real traction comes from solving a broad and urgent need. 7️⃣ If you’re a “health tech company” but 70% of your team is operations—are you truly tech enabled? Or just an ops-driven product with tech features that demand manual lift and bring zero optimization? Let’s not put lipstick on a pig and call it tech enabled better yet throw AI into your tagline. 8️⃣ Revenue-driven products will almost always outshine those focused on clinical outcomes. The reality is that in the US (and around the world), health systems are more drawn to financial impact than they’ll admit in public. What resonates with you here? Any provocative takes of your own? hashtag # healthcare hashtag # healthcareinnovation hashtag # healthtech",11mo,11,1,0,No,,
https://www.linkedin.com/feed/update/urn:li:activity:7256350666095308800/,"To my Kansas City healthcare leaders, I need a referral for a post acute SNF with high quality ratings. My grandfather, 99yo with CHF fell and broke a few ribs. The facility he is currently at is horrendous. He has fallen twice since being there a week and I can’t get a hold of anyone to understand how often he is being checked on, bandages changed, medication, etc. He is a cardiology patient under St. Luke’s. Unsure why he was transferred to the facility he’s at, they claim to have five star ratings but this is a nightmare - please send me any referrals or other facilities. He is also a retired Air Force major so a VA facility could work - thank you ❤️",1yr,12,9,0,No,,
https://www.linkedin.com/feed/update/urn:li:activity:7255558243672887296/,"Outbound targeting is not dead. It's your hunters who don't hunt. Hard truth but most sales executives today are: -Waiting for inbound leads -Sending lazy templated emails -Making 5-10 calls and calling it a day -Blaming ""market conditions"" or Marketing in general... Meanwhile, real hunters are: ✅ Crushing 40+ quality calls daily ✅ Researching before reaching out ✅ Building their own targeted account lists ✅ Finding creative ways past gatekeepers ✅ Actually picking up the phone Yes, you need multiple channels. But first, fix your fundamentals: ▶️ Track activity metrics that matter (are they even logging into their CRM?) ▶️ Define quality standards ▶️ Hold people accountable (Why are deals going stagnant? What is your next step?) ▶️ Coach relentlessly ▶️ Cut non-performer's quickly (In sales, your performance is based on hitting a quota. If you have reps that haven't closed anything in over 2 years, it's time to have the hard conversation and move on). Stop hiring sales executives that rely on an inside sales rep to set their own meetings. Start hiring hunters who live for the chase. Your GTM motion isn't broken. Your standards are. hashtag # SalesLeadership hashtag # StartupGrowth hashtag # B2BSales",1yr,18,2,1,No,,
